P_L0,P_T,P_IC0,P_CC0,P_IC1,P_CC1,skill,cluster
0.654988353322184,0.050504687831625344,0.42504091967025986,0.5749590803297401,0.6976433141157524,0.3023566858842477,order-of-operations,1
0.40678909578113537,0.012932429480428387,0.3339330189037682,0.6660669810962319,0.6231120289839339,0.37688797101606614,order-of-operations,0
0.05501544695694466,0.7462265611939635,0.7965840853928559,0.2034159146071442,0.5779153066005973,0.42208469339940263,reciprocal,1
0.11958639238911235,0.9372170909062694,0.674020590556962,0.32597940944303805,0.46349984596052557,0.5365001540394744,reciprocal,0
0.1703872945768719,0.06342589930641834,0.6238949072368912,0.37610509276310883,0.677213240710453,0.32278675928954703,finding-percents,1
0.5808374502394835,0.03950680782120343,0.158170434418455,0.841829565581545,0.6512171881917117,0.3487828118082882,finding-percents,0
0.5023008869414702,0.04910248407488102,0.32841502815092277,0.6715849718490772,0.7444777216792394,0.25552227832076047,subtracting-decimals,1
0.3741748461998432,0.01,0.13127982411206085,0.8687201758879391,0.5552433122900524,0.4447566877099475,subtracting-decimals,0
0.12892024369498578,0.018228014101327124,0.3345107948981354,0.6654892051018645,0.5667635023713254,0.4332364976286746,integers,1
0.10942896251570239,0.2784974491629879,0.1084808434330557,0.8915191565669444,0.2989879884582442,0.7010120115417557,integers,0
0.09557599176628472,0.01,0.8021309828133927,0.19786901718660735,0.411606002478397,0.588393997521603,n-number-sense-operations,1
0.4762561938481308,0.01,0.34478207090799823,0.6552179290920018,0.7460959389310253,0.25390406106897473,n-number-sense-operations,0
0.8462206795256692,0.01,0.5122273420192092,0.48777265798079084,0.6986691488195644,0.3013308511804355,probability,1
0.6470505540881405,0.01,0.30546456827671986,0.6945354317232801,0.631584829230793,0.36841517076920693,probability,0
0.15363324547185103,0.01,0.7036247801975062,0.2963752198024938,0.7109954133595163,0.2890045866404836,combinatorics,1
0.5597770181618127,0.01,0.3816750594867196,0.6183249405132804,0.6574601214641438,0.34253987853585627,combinatorics,0
0.22521659824435744,0.01,0.7145563665335143,0.28544363346648577,0.6263553429251535,0.37364465707484645,symbolization-articulation,1
0.5979306134982215,0.01,0.3606846375876613,0.6393153624123388,0.6694622778328195,0.3305377221671804,symbolization-articulation,0
0.17521066694357249,0.01,0.729075763849367,0.27092423615063305,0.6188939254677737,0.38110607453222634,mean,1
0.5611226270556191,0.01,0.27611860813436406,0.7238813918656359,0.6429666020879905,0.35703339791200955,mean,0
0.21368444033802855,0.4395315436958916,0.7865482779166594,0.21345172208334076,0.61278055170475,0.38721944829525007,meaning-of-pi,1
0.7191908846128036,0.01,0.02379862718883248,0.9762013728111676,0.6852486096669566,0.31475139033304345,meaning-of-pi,0
0.7330721194775844,0.01,0.3763339764566449,0.623666023543355,0.7245426666992728,0.2754573333007271,interpreting-numberline,1
0.5243332698659683,0.01,0.22076994475477082,0.7792300552452291,0.6022546248274173,0.39774537517258274,interpreting-numberline,0
0.20759369860400803,0.01,0.510885589938471,0.48911441006152906,0.6856667473356842,0.3143332526643157,graph-shape,1
0.5708685825512547,0.01,0.18820825824975718,0.8117917417502429,0.48914181460487605,0.510858185395124,graph-shape,0
0.04686031544815977,0.13074530031271359,0.8212384975165133,0.17876150248348655,0.6784746993290306,0.32152530067096935,linear-area-volume-conversion,1
0.17809427663061417,0.1217485326536945,0.6424464985659286,0.3575535014340714,0.6422248446958584,0.3577751553041416,linear-area-volume-conversion,0
0.0376177220479948,0.01,0.7340371941693002,0.26596280583069976,0.5825044332383816,0.4174955667616185,inequality-solving,1
0.13282040932939695,0.017474912422869703,0.7317850438551564,0.2682149561448436,0.2965631433079544,0.7034368566920456,inequality-solving,0
0.17491627602469811,0.11814769780253531,0.8294137813370189,0.1705862186629811,0.6833146541025206,0.31668534589747943,fractions,1
0.6276583321791548,0.01,0.25071755400567924,0.7492824459943207,0.6988130410125495,0.3011869589874505,fractions,0
0.01774097121789568,0.48392311462099846,0.7327469610361581,0.2672530389638419,0.5396769456985586,0.4603230543014414,percents,1
0.16893570328083415,0.34599587434547524,0.5253439733678665,0.47465602663213347,0.4782991900432506,0.5217008099567494,percents,0
0.1587863428423439,0.01,0.7041200614491331,0.2958799385508669,0.7135079618580341,0.28649203814196583,unit-conversion,1
0.7032476517755643,0.01,0.36272038001383516,0.6372796199861649,0.6663037960186747,0.33369620398132527,unit-conversion,0
0.12988013447070404,0.357380215981438,0.5820444835802971,0.41795551641970285,0.6945101492015597,0.3054898507984404,equation-concept,1
0.4867708273690872,0.12045719012981923,0.08369042723961165,0.9163095727603883,0.6207357153219484,0.3792642846780516,equation-concept,0
0.08373428457603761,0.5813603028461476,0.8714339200131934,0.12856607998680653,0.690541344387577,0.30945865561242303,rate,1
0.6620153524255599,0.01,0.0841590635319287,0.9158409364680712,0.6570742011649178,0.34292579883508223,rate,0
0.10134371520233793,0.798657803551734,0.7852603900552654,0.21473960994473468,0.6099358375499859,0.3900641624500142,median,1
0.18574489501955083,0.6345985898470238,0.47855605166130477,0.5214439483386952,0.3965854827197952,0.6034145172802047,median,0
0.06583277367972384,0.99,0.8923061959541498,0.10769380404585009,0.582635561339169,0.4173644386608311,mode,1
0.01,0.3028271644796178,0.6257234969660753,0.3742765030339247,0.01,0.99,mode,0
0.17420633088166343,0.25596013833874465,0.5463755675811509,0.45362443241884914,0.4451292780292656,0.5548707219707343,statistics,1
0.3541367191005122,0.01,0.01,0.99,0.47322018680095046,0.5267798131990495,statistics,0
0.15845575488034694,0.20136101272803228,0.6949206875761597,0.3050793124238404,0.6636307040974134,0.3363692959025867,circle-graph,1
0.5274950795157084,0.026104974816768704,0.25897897817203525,0.7410210218279648,0.6644642730235023,0.3355357269764976,circle-graph,0
0.07283662575700511,0.5129148734202095,0.9232655811323608,0.07673441886763922,0.6728043819536836,0.3271956180463163,congruence,1
0.16576333681863134,0.8474319539624579,0.646490998278435,0.353509001721565,0.5203739023245063,0.47962609767549375,congruence,0
0.3319744136330747,0.26972904928370106,0.98874927480949,0.011250725190509858,0.6836083514364588,0.31639164856354124,least-common-multiple,1
0.292404902764308,0.10318466317031391,0.8053769811085042,0.19462301889149575,0.08617602345497999,0.91382397654502,least-common-multiple,0
0.2008554127194243,0.23659120815499549,0.6923195954612291,0.3076804045387709,0.5105383162884989,0.48946168371150117,fraction-decimals-percents,1
0.04624039827462188,0.06579754608464483,0.5221225944016664,0.4778774055983336,0.10203735978737968,0.8979626402126203,fraction-decimals-percents,0
0.1779471326928601,0.28613213226977297,0.47989560940898746,0.5201043905910125,0.4755943034842616,0.5244056965157384,multiplying-positive-negative-numbers,1
0.15767849405701823,0.01,0.017674228634691196,0.9823257713653089,0.5961008202744523,0.40389917972554773,multiplying-positive-negative-numbers,0
0.13805921834749324,0.3245352349450744,0.9205276188413332,0.07947238115866677,0.8878051350403964,0.11219486495960358,inequalities,1
0.12201493944857969,0.6031413613621049,0.6933856109559823,0.3066143890440177,0.8965568645587663,0.10344313544123371,inequalities,0
0.1341819212940754,0.46168265783712875,0.5888122153998746,0.4111877846001254,0.4200169459847908,0.5799830540152093,graph interpretation,1
0.17890972265902402,0.28849039044399233,0.4484186218740213,0.5515813781259786,0.4424807967330132,0.5575192032669869,graph interpretation,0
0.015945451504889727,0.99,0.9167788001463604,0.08322119985363963,0.523151010938605,0.47684898906139495,algebra symbolization,1
0.16145432216748268,0.45754303049828265,0.7220141113429231,0.2779858886570768,0.6573755247468696,0.34262447525313033,algebra symbolization,0
0.15709541143302924,0.48347489640453917,0.6197855443414163,0.38021445565858375,0.5142891019020257,0.4857108980979744,surface-area-and-volume,1
0.040817380984755715,0.01,0.3748544493626778,0.6251455506373221,0.7770116510982046,0.22298834890179542,surface-area-and-volume,0
0.6692113920350563,0.01,0.010410559731919325,0.9895894402680807,0.5241690453403286,0.47583095465967146,simple-calculation,1
0.07094784241819942,0.01,0.06358942157902557,0.9364105784209743,0.5296566570562222,0.4703433429437777,simple-calculation,0
0.09404404744494145,0.475445045869648,0.8336925028440052,0.16630749715599477,0.5442459568229523,0.45575404317704765,stem-and-leaf-plot,1
0.19344110026162992,0.6450350183431678,0.4615686302473873,0.5384313697526126,0.5576750516836574,0.4423249483163426,stem-and-leaf-plot,0
0.17132603903128488,0.4206404440418733,0.7969167168808385,0.2030832831191615,0.7488676175972456,0.25113238240275443,prime-number,1
0.2214208580784994,0.17019003934510463,0.6751635801273822,0.32483641987261785,0.11958383707774743,0.8804161629222524,prime-number,0
0.20101390766587426,0.49360463409497746,0.7195510500492108,0.2804489499507892,0.6301769696207692,0.36982303037923075,rounding,1
0.6879352733380671,0.4297929500830411,0.8349186950767838,0.16508130492321615,0.11930397698773193,0.880696023012268,rounding,0
0.01,0.380974318154132,0.99,0.01,0.6177836623196495,0.38221633768035035,circumference,1
0.47532977663157183,0.34043391829430386,0.9890454115569991,0.01095458844300085,0.29501394536924713,0.7049860546307529,circumference,0
0.1646556940845818,0.2725467113328728,0.7064701592896545,0.29352984071034555,0.732787731044168,0.26721226895583206,reduce-fraction,1
0.14156301887998066,0.9426029772846412,0.36793539466848263,0.6320646053315173,0.7961800746102625,0.20381992538973756,reduce-fraction,0
0.01,0.4927103636900053,0.99,0.01,0.4995358163125137,0.5004641836874862,application: finding percentage of a number,1
0.16566160494154264,0.21940270478813356,0.8270668063040482,0.17293319369595178,0.6893633561511436,0.31063664384885636,area-of-circle,1
0.5469357198074124,0.01,0.23713481828984226,0.7628651817101577,0.6789250272690595,0.32107497273094043,area-of-circle,0
0.16691588471385319,0.28042875222103675,0.7065992565931987,0.29340074340680145,0.6418579316889895,0.3581420683110105,m-measurement,1
0.09678028865218258,0.7692598989734899,0.609882530047753,0.39011746995224705,0.4575889221071176,0.5424110778928822,m-measurement,0
0.12325881656594252,0.11110980533868589,0.6947468113526628,0.3052531886473372,0.658972976203368,0.3410270237966321,rate-with-distance-and-time,1
0.28729989023454894,0.11902358697677565,0.6464299020693717,0.35357009793062827,0.149283846881414,0.8507161531185861,rate-with-distance-and-time,0
0.34455416843162956,0.14911156270617096,0.6897775146819023,0.3102224853180977,0.01,0.99,area-concept,1
0.09790088982345956,0.01,0.21756970248439436,0.7824302975156056,0.7146308546335683,0.2853691453664317,area-concept,0
0.12396538349295118,0.8148953245701802,0.4734587744330541,0.5265412255669458,0.7857073097942948,0.21429269020570507,divisibility,1
0.040490955376548086,0.12454362976181008,0.3984768353893922,0.6015231646106078,0.7574532199419947,0.2425467800580054,divisibility,0
0.01,0.184078632478577,0.6009326187731812,0.39906738122681884,0.7498089464339349,0.2501910535660652,properties-of-solids,1
0.09461635565722848,0.14158235238231814,0.5295081513741603,0.47049184862583976,0.6463093766600909,0.3536906233399091,properties-of-solids,0
0.6940853652107252,0.4958637357046733,0.99,0.01,0.01,0.99,adding-decimals,1
0.715198076702473,0.13479226664576652,0.6657793804151688,0.3342206195848313,0.01,0.99,adding-decimals,0
0.01,0.4577397923621016,0.9761261327884608,0.023873867211539175,0.7676895718009574,0.2323104281990426,measurement,1
0.020463944282227226,0.15382344044505658,0.8563400991437515,0.14365990085624852,0.6748155346900331,0.32518446530996686,measurement,0
0.01,0.7692562056774394,0.99,0.01,0.5530403736281956,0.4469596263718044,g-geometry,1
0.18370882556628318,0.7399275331095668,0.6464418546294607,0.3535581453705393,0.5139415685255361,0.48605843147446387,g-geometry,0
0.7263649539921521,0.33952026275179326,0.99,0.01,0.15749917985122946,0.8425008201487705,similar-triangles,0
0.01,0.99,0.99,0.01,0.01,0.99,slope,1
